productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extRarity,extNumber,extDescription,extColor,extCardType,extLife,extPower,extSubtypes,extAttribute,extCost,extCounterplus
671479,Starter Deck 29: Egghead,Starter Deck 29 Egghead,https://tcgplayer-cdn.tcgplayer.com/product/671479_200w.jpg,68,24575,https://cpt.tcgcsv.com/CCn7,2026-01-16T05:10:17.96,1,33.2,42.94,59.99,39.89,,Normal,,,,,,,,,,,
671480,Starter Deck 29: Egghead Display,Starter Deck 29 Egghead Display,https://tcgplayer-cdn.tcgplayer.com/product/671480_200w.jpg,68,24575,https://cpt.tcgcsv.com/DCn7,2026-01-16T05:10:17.96,1,279.9,300.0,676.76,225.15,,Normal,,,,,,,,,,,
671534,Monkey.D.Luffy (001),MonkeyDLuffy 001,https://tcgplayer-cdn.tcgplayer.com/product/671534_200w.jpg,68,24575,https://cpt.tcgcsv.com/JDn7,2026-01-16T05:10:17.96,1,2.25,3.99,20.0,2.78,,Foil,L,ST29-001,"[When Attacking] If you have 2 or less Life cards, draw 1 card and trash 1 card from your hand.",Yellow,Leader,6,5000,Straw Hat Crew;The Four Emperors;Egghead,Strike,,
671547,Monkey.D.Luffy (001) (Parallel),MonkeyDLuffy 001 Parallel,https://tcgplayer-cdn.tcgplayer.com/product/671547_200w.jpg,68,24575,https://cpt.tcgcsv.com/ZDn7,2026-01-16T05:10:17.96,1,35.98,45.98,220.0,42.44,,Foil,L,ST29-001,"[When Attacking] If you have 2 or less Life cards, draw 1 card and trash 1 card from your hand.",Yellow,Leader,6,5000,Straw Hat Crew;The Four Emperors;Egghead,Strike,,
671548,Usopp,Usopp,https://tcgplayer-cdn.tcgplayer.com/product/671548_200w.jpg,68,24575,https://cpt.tcgcsv.com/-Dn7,2026-01-16T05:10:17.96,1,0.01,0.15,3.0,0.1,,Normal,C,ST29-002,[On Play] / [When Attacking] Rest up to 1 of your opponent's Characters with a cost equal to or less than the number of your opponent's Life cards.,Yellow,Character,,4000,Straw Hat Crew;Egghead,Ranged,3,1000
671550,Usopp (Full Art),Usopp Full Art,https://tcgplayer-cdn.tcgplayer.com/product/671550_200w.jpg,68,24575,https://cpt.tcgcsv.com/0Fn7,2026-01-16T05:10:17.96,1,1.76,3.0,12.0,2.47,,Foil,C,ST29-002,[On Play] / [When Attacking] Rest up to 1 of your opponent's Characters with a cost equal to or less than the number of your opponent's Life cards.,Yellow,Character,,4000,Straw Hat Crew;Egghead,Ranged,3,1000
671554,Kaku,Kaku,https://tcgplayer-cdn.tcgplayer.com/product/671554_200w.jpg,68,24575,https://cpt.tcgcsv.com/6Fn7,2026-01-16T05:10:17.96,1,0.01,0.15,3.0,0.06,,Normal,C,ST29-003,"If the number of your Life cards is equal to or less than the number of your opponent's Life cards, this Character gains +1000 power.
<br>[Trigger] K.O. up to 1 of your opponent's Characters with a cost of 3 or less.",Yellow,Character,,5000,CP0;Egghead,Slash,4,1000
671555,Kaku (Full Art),Kaku Full Art,https://tcgplayer-cdn.tcgplayer.com/product/671555_200w.jpg,68,24575,https://cpt.tcgcsv.com/7Fn7,2026-01-16T05:10:17.96,1,0.25,1.0,14.99,0.69,,Foil,C,ST29-003,"If the number of your Life cards is equal to or less than the number of your opponent's Life cards, this Character gains +1000 power.
<br>[Trigger] K.O. up to 1 of your opponent's Characters with a cost of 3 or less.",Yellow,Character,,5000,CP0;Egghead,Slash,4,1000
671557,Sanji,Sanji,https://tcgplayer-cdn.tcgplayer.com/product/671557_200w.jpg,68,24575,https://cpt.tcgcsv.com/9Fn7,2026-01-16T05:10:17.96,1,0.67,1.21,5.0,1.08,,Foil,SR,ST29-004,"[On Play] Look at 4 cards from the top of your deck; reveal up to 1 {Straw Hat Crew} type card and add it to your hand. Then, place the rest at the bottom of your deck in any order.
<br>[Trigger] You may trash 1 card from your hand: Play this card.",Yellow,Character,,5000,Straw Hat Crew;Egghead,Strike,4,1000
671558,Sanji (Full Art),Sanji Full Art,https://tcgplayer-cdn.tcgplayer.com/product/671558_200w.jpg,68,24575,https://cpt.tcgcsv.com/bFn7,2026-01-16T05:10:17.96,1,5.0,8.21,20.0,6.12,,Foil,SR,ST29-004,"[On Play] Look at 4 cards from the top of your deck; reveal up to 1 {Straw Hat Crew} type card and add it to your hand. Then, place the rest at the bottom of your deck in any order.
<br>[Trigger] You may trash 1 card from your hand: Play this card.",Yellow,Character,,5000,Straw Hat Crew;Egghead,Strike,4,1000
